"date","temperatures.max","temperatures.min","precipitation.amount","solar.amount","relativeHumidity.max","relativeHumidity.min","wind.morningMax","wind.dayMax","wind.average"
"2019-06-09",32.2400016784668,24.3400001525879,1.35249996185303,5760.38525390625,86.4400024414062,61.75,6.16130447387695,6.66051483154297,3.87140417098999
"2019-06-10",32.2599983215332,24.9300003051758,12.8990001678467,4683.68212890625,84.9899978637695,60.8300018310547,5.96500205993652,6.52344703674316,3.80379104614258
"2019-06-11",32.2000007629395,24.2600002288818,3.04900002479553,4124.3701171875,92.129997253418,63.0699996948242,7.19019174575806,7.52159690856934,4.7056188583374
"2019-06-12",31.7800006866455,24.4699993133545,6.6414999961853,3684.82250976562,88.5299987792969,60.4900016784668,5.62160873413086,6.50450563430786,4.18559694290161
"2019-06-13",28.2999992370605,23.5400009155273,12.6745004653931,3025.46997070312,96.3600006103516,72.3099975585938,6.57472515106201,7.54766798019409,4.48073053359985
"2019-06-14",29.0300006866455,23.1299991607666,11.7375001907349,3356.71313476562,95.4199981689453,73.0299987792969,7.66629886627197,7.76945161819458,3.47243499755859
"2019-06-15",28.2800006866455,23.2000007629395,40.1744995117188,3047.79614257812,96.9700012207031,65.5199966430664,4.81753826141357,5.18743276596069,2.97479820251465
"2019-06-16",30.9400005340576,23.8600006103516,7.21600008010864,4576.5029296875,93.1100006103516,65.9499969482422,4.75628232955933,6.74514579772949,3.88354635238647
"2019-06-17",31.9599990844727,23.8999996185303,0,4210.09375,94.6800003051758,66.0400009155273,3.57523417472839,3.81949543952942,2.26123332977295
"2019-06-18",32.2000007629395,24.7199993133545,0,6245.60791015625,92.1699981689453,62.4199981689453,3.43445158004761,4.55685949325562,2.66292500495911
"2019-06-19",31.9200000762939,24.4300003051758,2.25099992752075,6160.60791015625,91.4899978637695,65.379997253418,3.99267387390137,4.41719532012939,2.67354893684387
"2019-06-20",31.9599990844727,25.3099994659424,1.23800003528595,6344.720703125,92.6699981689453,63.0400009155273,3.17246127128601,4.41020202636719,2.60560035705566
"2019-06-21",31.9099998474121,25.4599990844727,1.3235000371933,6074.73388671875,88.4899978637695,60.0999984741211,4.41005611419678,4.68590974807739,2.68007063865662
"2019-06-22",32.25,24.8600006103516,4.22399997711182,5753.23681640625,90.4400024414062,62.7700004577637,4.29288625717163,4.94116735458374,3.00392365455627
"2019-06-23",31.6800003051758,24.5699996948242,6.03550004959106,4257.2314453125,93.4700012207031,64.4400024414062,4.45893335342407,5.40196847915649,3.01929068565369
"2019-06-24",31.6599998474121,24.0300006866455,14.3844995498657,3905.98388671875,91.7399978637695,64.9100036621094,3.67811489105225,5.19327926635742,2.58061242103577
"2019-06-25",30.0599994659424,23.7700004577637,13.6204996109009,4212.62255859375,91.7200012207031,65.9899978637695,5.45139360427856,6.20962953567505,2.54587531089783
